"NRSA_ID","MMI_BENT","BENT_MMI_COND","AGGR_ECO9_2015","STATE","ALB_X","ALB_Y","LON_DD83","LAT_DD83","YEAR","DATE_COL"
"FW08NV050",38.83,"Poor","XER","NV",-1860391.54551227,2152373.95220424,-118.315441478,40.4102406495,2008,"22Jul2008"
"FW08NV051",52.43,"Fair","XER","NV",-1728612.49961641,2149493.44548307,-116.779031682,40.6496556523,2008,"23Jul2008"
"FW08NV053",65.75,"Good","XER","NV",-1623230.34686533,2276451.85742026,-115.863833013,41.9577650621,2008,"24Jun2008"
"FW08NV054",36.37,"Poor","XER","NV",-1849622.30314804,2249248.85364129,-118.460599587,41.2738502414,2008,"08Jul2008"
"FW08NV056",35.68,"Poor","XER","NV",-2001126.6360582,2047489.60866232,-119.629920155,39.2007537404,2008,"01Jul2008"
"FW08NV057",36.55,"Poor","XER","NV",-1612740.61885952,2179769.06003401,-115.4997593,41.1316175343,2008,"16Jul2008"
"FW08NV058",59.57,"Good","XER","NV",-1746905.95722899,2169490.20774484,-117.044231328,40.7882438934,2008,"24Jul2008"
"FW08NV062",43.33,"Fair","XER","NV",-1765571.79663694,2198686.62227425,-117.339335146,41.0056481378,2008,"23Jul2008"
"FW08NV063",35.47,"Poor","XER","NV",-1680673.79100668,2109811.46392061,-116.120675591,40.3949479956,2008,"10Jul2008"
"FW08NV065",67.77,"Good","XER","NV",-1821130.82717558,1955752.84123581,-117.340167781,38.7814787299,2008,"17Jul2008"
"FW08NV066",28.72,"Poor","XER","NV",-1835406.37656117,2179468.2132397,-118.100698594,40.6972089235,2008,"28Jul2008"
"FW08NV069",68.12,"Good","XER","NV",-1529867.54960073,2249130.50227345,-114.686614279,41.8866609483,2008,"06Aug2008"
"FW08NY002",21.63,"Poor","NAP","NY",1665033.72068161,2586326.57025211,-74.8083536707,44.5885057705,2008,"03Sep2008"
"FW08NY003",6.82,"Poor","NAP","NY",1627554.29587509,2391968.79382891,-75.7886084222,42.9600699341,2008,"07Aug2008"
"FW08NY004",60.13,"Good","NAP","NY",1763850.35284678,2626579.30182336,-73.4765967198,44.738153633,2008,"30Aug2008"
"FW08NY008",63.72,"Good","NAP","NY",1819465.77353968,2395189.63164349,-73.4798824637,42.6052781242,2008,"01Aug2008"
"FW08NY009",16.58,"Poor","NAP","NY",1483301.03364366,2343076.19379918,-77.6492226272,42.7915968168,2009,"12Jun2009"
"FW08NY011",41.42,"Fair","NAP","NY",1549277.16223428,2301911.02468529,-76.9550352697,42.3150619089,2009,"13Jun2009"
"FW08NY014",39.68,"Poor","NAP","NY",1693772.85031598,2562065.60588958,-74.5234417062,44.318791928,2008,"31Aug2008"
"FW08NY015",79.62,"Good","NAP","NY",1745966.64366688,2365867.68303561,-74.4389093205,42.5011204364,2008,"03Aug2008"
"FW08NY016",44.65,"Fair","NAP","NY",1817395.31493674,2274804.30134207,-73.8455979147,41.5628665228,2008,"29Jul2008"
"FW08NY017",52.63,"Fair","NAP","NY",1652725.69293423,2336004.49777193,-75.6321732371,42.42297023,2008,"30Sep2008"
"FW08NY018",1.85,"Poor","NAP","NY",1562145.6519121,2375496.70290407,-76.6191811186,42.9368935337,2008,"06Aug2008"
"FW08NY019",51.37,"Fair","NAP","NY",1545070.45409088,2281772.14641545,-77.0540853661,42.1460332552,2008,"02Oct2008"
"FW08NY021",35.33,"Poor","NAP","NY",1773326.05836756,2409827.44033019,-73.9893342438,42.8285239881,2008,"29Sep2008"
"FW08NY022",15.62,"Poor","NAP","NY",1555644.10259413,2382163.73888842,-76.6810517054,43.0071074152,2008,"05Aug2008"
"FW08NY023",52.88,"Fair","NAP","NY",1640928.14906394,2303529.24340127,-75.856777587,42.1614404926,2008,"25Sep2008"
"FW08NY024",74.85,"Good","NAP","NY",1710546.71466975,2628356.13897999,-74.1279979319,44.8645028773,2008,"02Sep2008"
"FW08NY025",17.88,"Poor","NAP","NY",1782094.49875946,2460140.63345894,-73.740769241,43.248659846,2008,"30Sep2008"
"FW08NY027",18.1,"Poor","NAP","NY",1598599.36219547,2534042.92843893,-75.7674293327,44.2592806648,2008,"07Oct2008"
"FW08NY028",7.72,"Poor","NAP","NY",1798503.54749212,2375086.90455811,-73.7870207682,42.4741307078,2008,"23Sep2008"
"FW08NY030",18.23,"Poor","NAP","NY",1436053.28889684,2253112.47131855,-78.4236343296,42.0806510697,2008,"16Sep2008"
"FW08NY032",13.02,"Poor","NAP","NY",1432673.77306769,2250803.13226555,-78.4692192101,42.0659051673,2008,"15Sep2008"
"FW08NY034",17.82,"Poor","NAP","NY",1583245.65499813,2402807.94307206,-76.2955105545,43.1376680498,2008,"23Sep2008"
"FW08NY035",69.38,"Good","NAP","NY",1600484.69607056,2279798.29818398,-76.3983055694,42.0289557281,2008,"26Sep2008"
"FW08NY037",0.55,"Poor","NAP","NY",1754372.5671021,2417664.9290574,-74.1944499613,42.9355753605,2008,"25Sep2008"
"FW08NY039",27.4,"Poor","NAP","NY",1649373.33427722,2326669.77650428,-75.6964441718,42.3477532329,2008,"07Oct2008"
"FW08NY040",31.72,"Poor","NAP","NY",1794044.93632526,2463790.95641778,-73.5864012263,43.2555280368,2008,"01Oct2008"
"FW08NY041",74.1,"Good","NAP","NY",1711227.67312254,2475989.40351524,-74.5517298768,43.531578971,2008,"28Aug2008"
"FW08NY042",18.73,"Poor","NAP","NY",1466357.12193314,2347549.87858497,-77.8433099468,42.8598443313,2008,"04Oct2008"
"FW08NY044",21.75,"Poor","NAP","NY",1797748.28896328,2326823.43617754,-73.9319508956,42.055755619,2008,"26Aug2008"
"FW08NY046",4.85,"Poor","NAP","NY",1481148.66037016,2329777.47515443,-77.7064771153,42.6784929206,2009,"11Jun2009"
"FW08NY047",41.02,"Fair","NAP","NY",1636841.46885863,2606246.94272271,-75.1007825128,44.8186406224,2009,"17Jul2009"
"FW08NY048",24.4,"Poor","NAP","NY",1410094.15075829,2315987.69886285,-78.5949084137,42.6759876171,2009,"10Jun2009"
"FW08NY049",23.57,"Poor","NAP","NY",1665286.59846036,2418680.14773959,-75.2633206895,43.1214575986,2009,"23Aug2009"
"FW08NY050",11.22,"Poor","NAP","NY",1571336.27102441,2419345.30593548,-76.3976992899,43.3045003013,2008,"06Oct2008"
"FW08NY051",30.15,"Poor","NAP","NY",1661310.9071057,2303659.62551552,-75.6137919068,42.1240122912,2009,"16Jun2009"
"FW08NY052",38.55,"Poor","NAP","NY",1618151.64462243,2579002.88771454,-75.4061501423,44.6161292494,2009,"20Jul2009"
"FW08NY053",27.25,"Poor","NAP","NY",1730478.94725052,2407527.81098043,-74.5093396348,42.8954827805,2009,"20Aug2009"
"FW08NY055",54.5,"Good","SAP","NY",1774487.31698943,2268579.73198321,-74.3675304141,41.5962643778,2009,"22Jun2009"
"FW08NY064",3.8,"Poor","NAP","NY",1367247.79231854,2244513.99479779,-79.266370366,42.115469427,2008,"14Sep2008"
"FW08NY065",16.42,"Poor","NAP","NY",1653396.22198406,2391667.47109222,-75.4783027721,42.90824199,2008,"08Sep2008"
"FW08NY066",0,"Poor","NAP","NY",1541665.28066077,2380271.75844099,-76.8546386393,43.0156680447,2008,"09Sep2008"
"FW08NY076",50.08,"Fair","NAP","NY",1404734.13520557,2264860.02099052,-78.7727601882,42.2349244601,2009,"24Aug2009"
"FW08NY077",38.4,"Poor","NAP","NY",1578110.71123201,2356486.07967408,-76.474403358,42.7412660912,2008,"04Oct2008"
"FW08NY081",47.53,"Fair","NAP","NY",1655839.06737661,2344833.77532002,-75.571941541,42.4942017252,2009,"17Jun2009"
"FW08NY084",66.45,"Good","NAP","NY",1661277.67722604,2575315.82342262,-74.885223615,44.4995415054,2009,"21Jul2009"
"FW08NY088",62.78,"Good","NAP","NY",1725262.4812557,2608139.32487614,-74.0052376283,44.6575042939,2009,"14Aug2009"
"FW08OH001",0,"Poor","NAP","OH",1198451.03377595,2060057.46723894,-81.6365735662,40.7350203809,2009,"20Jul2009"
"FW08OH002",21.78,"Poor","SAP","OH",1254355.51503621,1943625.12405802,-81.1929117029,39.6316924234,2009,"15Jul2009"
"FW08OH003",8.92,"Poor","NAP","OH",1217657.4528398,2071014.70695884,-81.3899313242,40.8056823113,2008,"08Sep2008"
"FW08OH004",56.37,"Good","TPL","OH",1119136.25773749,1936661.92498763,-82.7787281916,39.7475296681,2008,"25Jun2008"
"FW08OH005",35.3,"Poor","NAP","OH",1134711.53220087,1974685.58641636,-82.5339212259,40.0640785908,2008,"18Jun2008"
"FW08OH006",26.37,"Poor","NAP","OH",1110605.08037642,2110172.38899481,-82.5908494194,41.2920529424,2009,"01Sep2009"
"FW08OH007",9.48,"Poor","NAP","OH",1219116.86289417,2151801.28118181,-81.2231766482,41.516648433,2008,"10Sep2008"
"FW08OH008",34.43,"Fair","SAP","OH",1275361.36845075,1988017.0164639,-80.8663124019,39.9935384294,2009,"14Jul2009"
"FW08OH011",8.73,"Poor","SAP","OH",1268247.74214156,2067783.91129042,-80.7991758781,40.7066287227,2009,"21Jul2009"
"FW08OH012",27.07,"Poor","SAP","OH",1110235.30882063,1885899.95624956,-82.9642969223,39.3098238457,2008,"15Jul2008"
"FW08OH013",9.15,"Poor","SAP","OH",1197922.04738105,1947880.05204223,-81.841620677,39.7456717719,2009,"08Jul2009"
"FW08OH015",16.85,"Poor","NAP","OH",1246953.24142914,2187609.30462742,-80.8226628607,41.7936282739,2009,"16Sep2009"
"FW08OH017",42.25,"Fair","SAP","OH",1186557.13395203,2005142.17066843,-81.874113475,40.2661217843,2008,"11Jun2008"
"FW08OH018",32.9,"Fair","SAP","OH",1221074.0712708,2046111.33762996,-81.3951396163,40.5812819717,2008,"29Sep2008"
"FW08OH019",68.97,"Good","TPL","OH",995898.690378714,1851335.99534039,-84.3420566011,39.1361922461,2008,"23Sep2008"
"FW08OH020",2.08,"Poor","TPL","OH",937116.444087663,2076167.86014468,-84.7125173884,41.1916569472,2009,"18Aug2009"
"FW08OH021",14.33,"Poor","SAP","OH",1233002.62875249,1921515.40556879,-81.4805902086,39.466028628,2008,"18Sep2008"
"FW08OH022",40.13,"Poor","NAP","OH",1176387.83992909,2104742.0686623,-81.8177446691,41.1590557569,2009,"26Aug2009"
"FW08OH023",24.23,"Poor","SAP","OH",1113091.04673954,1831631.16615782,-83.0176862002,38.8266823011,2008,"07Aug2008"
"FW08OH024",77.23,"Good","TPL","OH",1063360.36907087,2073806.37912051,-83.2129498532,41.0282916849,2008,"22Sep2008"
"FW08OH025",8.67,"Poor","SAP","OH",1239770.53702834,2025429.9266654,-81.2132701711,40.3731490794,2009,"21Jul2009"
"FW08OH026",10.98,"Poor","NAP","OH",1239159.95530385,2186651.0079433,-80.9177649464,41.7962140601,2009,"15Sep2009"
"FW08OH027",15.13,"Poor","NAP","OH",1258358.74713109,2123117.5067772,-80.8105906665,41.2085360544,2008,"16Sep2008"
"FW08OH028",79.73,"Good","TPL","OH",1075210.83930032,1961028.89667732,-83.2529660113,40.0163566704,2008,"19Aug2008"
"FW08OH029",36.6,"Poor","NAP","OH",1148808.98335061,1967130.02724696,-82.3816517431,39.9794604451,2009,"29Jun2009"
"FW08OH030",3.7,"Poor","NAP","OH",1158348.14745521,2056529.63580536,-82.1164116877,40.7568881589,2009,"04Aug2009"
"FW08OH031",40.45,"Good","TPL","OH",997503.546399382,1914381.28978846,-84.2325392457,39.6927104346,2008,"23Jun2008"
"FW08OH032",71.38,"Good","TPL","OH",1086662.30114656,2018966.82510359,-83.0256664189,40.5149998709,2008,"05Aug2008"
"FW08OH033",43.48,"Fair","NAP","OH",1132021.84177122,2011706.12632344,-82.5034367957,40.3945966171,2008,"11Jul2008"
"FW08OH035",78.32,"Good","TPL","OH",998810.441043309,1946627.844694,-84.1701692877,39.9768258661,2008,"30Jul2008"
"FW08OH036",2.08,"Poor","TPL","OH",944241.538221131,2062434.06738682,-84.6471764574,41.0622986632,2009,"18Aug2009"
"FW08OH037",28.65,"Poor","SAP","OH",1192108.30767568,1906561.22632498,-81.980851202,39.3886788759,2009,"05Aug2009"
"FW08OH038",13.12,"Poor","NAP","OH",1171033.57558864,2137227.12446855,-81.823351076,41.4531323693,2008,"09Sep2008"
"FW08OH040",35.9,"Fair","TPL","OH",1054146.86058495,2050476.81184418,-83.3595268841,40.8327909958,2009,"24Aug2009"
"FW08OH044",34.25,"Fair","TPL","OH",1116893.89511932,1955988.04096932,-82.7733060677,39.9211081819,2009,"06Jul2009"
"FW08OH050",35.37,"Poor","NAP","OH",1207197.71489213,2145897.04194173,-81.3762909663,41.4809331734,2009,"15Sep2009"
"FW08OK002",36.8,"Good","SPL","OK",-43293.9008490787,1416899.13076578,-96.4833534022,35.8039866584,2008,"08Jul2008"
"FW08OK003",24.3,"Fair","SPL","OK",-349494.602468771,1377763.5407902,-99.8819368412,35.3916083255,2009,"26May2009"
"FW08OK005",24.62,"Fair","SPL","OK",-282836.030316176,1243268.61371295,-99.0935234099,34.2119320539,2009,"15Jun2009"
"FW08OK006",44.27,"Good","SPL","OK",-65885.8021677709,1242983.83578587,-96.7208441514,34.2483323493,2009,"21Jul2009"
"FW08OK007",39.63,"Good","SPL","OK",-28388.9922609404,1387007.56237366,-96.3158404513,35.5375503657,2008,"07Jul2008"
"FW08OK009",5.88,"Poor","SPL","OK",-260289.831037082,1330736.84643093,-98.876023235,34.9999743306,2009,"09Jun2009"
"FW08OK010",13.75,"Poor","SPL","OK",-350866.628291466,1450288.72117439,-99.9304571978,36.0383483725,2008,"16Jun2008"
"FW08OK011",40.33,"Good","SPL","OK",-208788.599174144,1334578.17332896,-98.3082520829,35.0468470417,2008,"15Jul2008"
"FW08OK012",31.27,"Fair","TPL","OK",74849.6529242422,1404371.20845453,-95.1655857408,35.6901398127,2008,"30Sep2008"
"FW08OK013",31.72,"Fair","SPL","OK",-146228.914851848,1310171.67123849,-97.6122110318,34.8402744699,2009,"16Jun2009"
"FW08OK014",33.83,"Fair","SPL","OK",-118912.948851843,1440293.12457785,-97.3311830616,36.00645377,2008,"18Aug2008"
"FW08OK017",19.6,"Poor","SPL","OK",-314285.219078417,1436244.07301684,-99.5152462459,35.925818779,2009,"22Jun2009"
"FW08OK018",34.75,"Fair","SPL","OK",-125423.04036651,1546988.66274219,-97.4219204089,36.9580016015,2009,"22Sep2009"
"FW08OK019",26.22,"Fair","SPL","OK",-92399.4051701804,1200225.6693068,-97.0059541275,33.8636236118,2008,"29Jul2008"
"FW08OK020",19.52,"Poor","SPL","OK",-209147.763172643,1311364.80620732,-98.3059951977,34.839343944,2008,"22Sep2008"
"FW08OK022",26.25,"Fair","SPL","OK",18671.3548238448,1371512.37390246,-95.7926483889,35.3993595105,2009,"08Jul2009"
"FW08OK023",51.1,"Good","SPL","OK",-101673.251287231,1411273.93669899,-97.1343340872,35.7493091944,2008,"18Sep2008"
"FW08OK024",21.45,"Fair","SPL","OK",-281333.458982309,1390748.95326446,-99.130213255,35.5300004444,2009,"08Jun2009"
"FW08OK025",8.85,"Poor","SPL","OK",-190050.370952371,1447029.1338159,-98.1290107811,36.0550310228,2009,"21Sep2009"
"FW08OK027",1.12,"Poor","SPL","OK",-166674.64284156,1431963.86823166,-97.8639100447,35.9249127183,2009,"17Aug2009"
"FW08OK028",44.42,"Good","SPL","OK",-275108.92048491,1285492.01072663,-99.0237547447,34.591586435,2009,"16Jun2009"
"FW08OK030",13.45,"Poor","TPL","OK",85094.1087844362,1545736.71261804,-95.0353937077,36.9513482555,2009,"06Jul2009"
"FW08OK031",13.92,"Poor","SPL","OK",-502197.406846763,1531806.00571167,-101.676777942,36.6969507188,2009,"18May2009"
"FW08OK032",13.17,"Poor","SPL","OK",-64631.607020262,1240039.87071781,-96.706883172,34.2220827721,2009,"20Jul2009"
"FW08OK034",39.43,"Poor","CPL","OK",41367.2844699371,1205264.5558794,-95.5493599764,33.912216284,2009,"01Sep2009"
"FW08OK035",38.63,"Good","SPL","OK",-33804.3462422351,1407193.86604305,-96.376979017,35.7176879218,2008,"10Sep2008"
"FW08OK036",59.42,"Good","SPL","OK",-241961.004599642,1421411.35573181,-98.702093728,35.814545475,2009,"23Jun2009"
"FW08OK038",29.13,"Fair","SPL","OK",5809.15485801286,1390452.92052325,-95.9353442033,35.5687318769,2009,"10Aug2009"
"FW08OK039",3.55,"Poor","SPL","OK",-141073.054928596,1354516.64580337,-97.5634193101,35.2373166773,2009,"13Jul2009"
"FW08OK040",39.07,"Good","SPL","OK",-272680.489277851,1433121.6262015,-99.0491254307,35.9107801906,2009,"23Jun2009"
"FW08OK043",23.73,"Fair","SPL","OK",-70151.7701955511,1315949.38456797,-96.7740171117,34.9004548855,2009,"26Aug2009"
"FW08OK044",11.3,"Poor","SPL","OK",-281850.498867972,1322748.55950313,-99.1112013283,34.9225404233,2008,"22Sep2008"
"FW08OK047",28.4,"Fair","SPL","OK",-181414.969614954,1206981.32665124,-97.9763869643,33.9115751605,2009,"24Aug2009"
"FW08OK048",8.88,"Poor","SPL","OK",-117725.816111307,1323575.24151369,-97.3000224127,34.9639733095,2009,"15Jul2009"
"FW08OK050",38.27,"Poor","CPL","OK",80888.8414118149,1205797.95384862,-95.1187914017,33.9145112172,2009,"09Sep2009"
"FW08OK051",15.5,"Poor","SPL","OK",-89838.6960821668,1366277.07642909,-96.9970436291,35.3485560347,2009,"27Jul2009"
"FW08OK052",29.25,"Fair","SPL","OK",-290745.886701649,1348301.21609225,-99.2188692767,35.1481407178,2009,"09Jun2009"
"FW08OK053",2.15,"Poor","SPL","OK",-368665.459071854,1554935.77080196,-100.181137357,36.9649104513,2009,"19May2009"
"FW08OK055",55.12,"Good","SPL","OK",-128972.713788995,1421603.78766787,-97.4406101829,35.8382571415,2009,"10Aug2009"
"FW08OK056",12.62,"Poor","SPL","OK",-279719.261790452,1242288.72345932,-99.0591125057,34.2040733506,2009,"15Jun2009"
"FW08OK057",36.75,"Good","SPL","OK",-131564.41228505,1515753.55221213,-97.4859973242,36.6784084601,2009,"05Aug2009"
"FW08OK058",20.95,"Poor","SAP","OK",131986.070880841,1353243.9275768,-94.5374863184,35.2272381672,2009,"11Aug2009"
"FW08OK059",29.68,"Fair","SPL","OK",-105629.969742744,1296542.70267714,-97.1628121621,34.7237468005,2009,"14Jul2009"
"FW08OK060",35.3,"Fair","SPL","OK",-334492.200445544,1394390.18609704,-99.7227053479,35.5453890876,2008,"17Jun2008"
"FW08OK061",57.52,"Good","SPL","OK",-32898.1259749724,1434932.70402918,-96.3680712237,35.9654535509,2008,"25Jun2008"
"FW08OK062",19.03,"Poor","TPL","OK",38455.1089343888,1451037.42203945,-95.5689395746,36.1090538914,2009,"30Sep2009"
"FW08OK064",61.95,"Good","SPL","OK",-108939.108596914,1246413.71105289,-97.1923134029,34.2751347293,2009,"22Jul2009"
"FW08OK074",47.58,"Good","SAP","OK",117073.096011837,1275159.94458781,-94.7144165831,34.5312566046,2009,"29Jun2009"
"FW08OK080",76.22,"Good","SPL","OK",-63852.786249418,1253879.07227302,-96.6994794826,34.3459192318,2008,"24Jun2008"
"FW08OK094",56.97,"Good","TPL","OK",77884.7050901651,1549808.83212147,-95.1166838051,36.988314899,2009,"07Jul2009"
"FW08OK099",26.02,"Fair","SPL","OK",-18828.7101557648,1411397.84355358,-96.2100782435,35.7556497439,2009,"11Aug2009"
"FW08OR001",25.37,"Poor","WMT","OR",-2224098.57633437,2626405.19362929,-124.095611577,43.6495282394,2008,"14Sep2008"
"FW08OR002",19.6,"Poor","XER","OR",-1817559.86169192,2712021.09571842,-119.446251,45.3681165759,2008,"22Jul2008"
"FW08OR003",41.62,"Fair","WMT","OR",-2025902.28502305,2487175.42808795,-121.25916785,42.9430813237,2009,"24Sep2009"
"FW08OR004",38.3,"Fair","WMT","OR",-1852551.33003568,2635366.4452582,-119.638349427,44.6231854432,2008,"23Jul2008"
"FW08OR005",45.78,"Fair","WMT","OR",-1675279.96183079,2624057.15307855,-117.424161338,44.8984298812,2008,"21Jul2008"
"FW08OR006",41.38,"Fair","WMT","OR",-2171303.99143228,2636788.54488581,-123.502580664,43.8751026375,2008,"15Sep2008"
"FW08OR008",45.12,"Fair","WMT","OR",-1626377.66778973,2637646.37184888,-116.856447478,45.1144991405,2008,"17Jul2008"
"FW08OR009",45.77,"Fair","WMT","OR",-2124113.07756408,2788378.09972006,-123.477471668,45.3004529827,2008,"09Jul2008"
"FW08OR010",61.02,"Good","WMT","OR",-2111271.92237393,2528816.3839404,-122.411511633,43.0969528088,2008,"03Aug2008"
"FW08OR011",40.52,"Fair","WMT","OR",-2179993.89489302,2652906.1006389,-123.664332508,43.9912715155,2009,"07Jul2009"
"FW08OR012",53.67,"Good","WMT","OR",-2021251.71146432,2769546.18297466,-122.149369214,45.3953544165,2009,"13Jul2009"
"FW08OR014",41.33,"Fair","WMT","OR",-2066073.20738762,2640215.38859427,-122.249672908,44.1679542591,2009,"03Aug2009"
"FW08OR015",17.33,"Poor","WMT","OR",-2190871.00901131,2472321.24236379,-123.157974079,42.4132401492,2008,"19Aug2008"
"FW08OR016",40.03,"Fair","WMT","OR",-2099282.20128635,2687152.76793698,-122.813715436,44.4907093376,2008,"12Aug2008"
"FW08OR019",28.22,"Poor","WMT","OR",-2180875.80023515,2697596.82891804,-123.836347443,44.3729226936,2008,"07Jul2008"
"FW08OR021",62.42,"Good","XER","OR",-1901746.61735606,2710935.61978676,-120.482277003,45.1697788733,2009,"12Jun2009"
"FW08OR022",41.07,"Fair","WMT","OR",-2166754.40854271,2569735.98412533,-123.211522123,43.3105712338,2008,"01Aug2008"
"FW08OR023",76.78,"Good","WMT","OR",-2003957.14365687,2743491.14881578,-121.847144626,45.2117726577,2009,"28Jul2009"
"FW08OR025",9.88,"Poor","WMT","OR",-1587091.13420884,2681465.84976554,-116.487489113,45.5755830844,2009,"14Sep2009"
"FW08OR026",58.97,"Good","WMT","OR",-1956937.96196193,2619340.69888572,-120.859466363,44.2475263395,2009,"14Jul2009"
"FW08OR027",44.52,"Fair","WMT","OR",-2134907.30459889,2648171.52804107,-123.106346285,44.065471238,2008,"30Sep2008"
"FW08OR028",9.18,"Poor","WMT","OR",-2079459.71349363,2796589.13182534,-122.959935025,45.4847781963,2009,"27Jul2009"
"FW08OR030",23.12,"Poor","WMT","OR",-2056550.50636226,2439823.63363111,-121.468827265,42.4620636132,2009,"23Sep2009"
"FW08OR033",20.97,"Poor","XER","OR",-1752164.08312775,2512938.05375389,-118.048972809,43.7708369719,2009,"01Jun2009"
"FW08OR035",26.57,"Poor","WMT","OR",-2177262.0216355,2746942.19465734,-123.972958764,44.8063832689,2008,"08Jul2008"
"FW08OR037",52.68,"Fair","XER","OR",-1882083.93982419,2747468.56222246,-120.358032147,45.5325191648,2009,"15Jun2009"
"FW08OR041",71.47,"Good","WMT","OR",-1603652.07360616,2704894.07293188,-116.759612672,45.749425168,2009,"16Sep2009"
"FW08OR043",66.25,"Good","WMT","OR",-2122821.36623503,2592311.14238401,-122.766462137,43.614986881,2008,"11Sep2008"
"FW08OR044",28.88,"Poor","WMT","OR",-2068401.32675539,2708618.95016652,-122.514052897,44.752692373,2008,"13Aug2008"
"FW08OR045",78.57,"Good","WMT","OR",-1756027.49886822,2643396.89015605,-118.477047909,44.9014900345,2008,"19Jul2008"
"FW08OR046",13.17,"Poor","WMT","OR",-2075503.28477792,2461004.83498001,-121.761677447,42.5995531095,2009,"22Sep2009"
"FW08OR049",28.28,"Poor","XER","OR",-1742618.45951307,2428369.52969172,-117.694337059,43.0527714852,2009,"30May2009"
"FW08OR050",85.22,"Good","WMT","OR",-2143687.24916493,2538633.13939412,-122.829746432,43.1011809035,2008,"13Sep2008"
"FW08OR051",38.2,"Fair","WMT","OR",-2135602.47289301,2677543.23924454,-123.218631758,44.3165076199,2008,"29Sep2008"
